generating boards
board:
/------\
|      |
|      |
|      |
|      |
|      |
J   RR Y
\---J--/

2cars: 6, 3cars: 0
partition ids: 6+0
generating winners... 
added idhash 952599123, partitions count: 1
added idhash 952549839, partitions count: 2
added idhash 952548507, partitions count: 3
added idhash 952548470, partitions count: 4
added idhash 947128599, partitions count: 5
added idhash 946978009, partitions count: 6
added idhash 946976677, partitions count: 7
added idhash 946976640, partitions count: 8
added idhash 946931463, partitions count: 9
added idhash 946927393, partitions count: 10
added idhash 946927356, partitions count: 11
added idhash 946926135, partitions count: 12
added idhash 946926024, partitions count: 13
added idhash 946925987, partitions count: 14
added idhash 945255807, partitions count: 15
added idhash 945254475, partitions count: 16
added idhash 945254438, partitions count: 17
added idhash 945107955, partitions count: 18
added idhash 945103885, partitions count: 19
added idhash 945103848, partitions count: 20
added idhash 945102627, partitions count: 21
added idhash 945102516, partitions count: 22
added idhash 945102479, partitions count: 23
added idhash 945057339, partitions count: 24
added idhash 945057302, partitions count: 25
added idhash 945053343, partitions count: 26
added idhash 945053232, partitions count: 27
added idhash 945053195, partitions count: 28
added idhash 945051974, partitions count: 29
added idhash 945051863, partitions count: 30
added idhash 945051826, partitions count: 31
added idhash 744719211, partitions count: 32
added idhash 744568621, partitions count: 33
added idhash 744567289, partitions count: 34
added idhash 744567252, partitions count: 35
added idhash 744522075, partitions count: 36
added idhash 744518005, partitions count: 37
added idhash 744517968, partitions count: 38
added idhash 744516747, partitions count: 39
added idhash 744516636, partitions count: 40
added idhash 744516599, partitions count: 41
added idhash 739098097, partitions count: 42
added idhash 739096765, partitions count: 43
added idhash 739096728, partitions count: 44
added idhash 738950245, partitions count: 45
added idhash 738946175, partitions count: 46
added idhash 738946138, partitions count: 47
added idhash 738944917, partitions count: 48
added idhash 738944806, partitions count: 49
added idhash 738944769, partitions count: 50
added idhash 738899629, partitions count: 51
added idhash 738899592, partitions count: 52
added idhash 738895633, partitions count: 53
added idhash 738895522, partitions count: 54
added idhash 738895485, partitions count: 55
added idhash 738894264, partitions count: 56
added idhash 738894153, partitions count: 57
added idhash 738894116, partitions count: 58
max total memory: 111MB
added idhash 737228043, partitions count: 59
added idhash 737223973, partitions count: 60
added idhash 737223936, partitions count: 61
added idhash 737222715, partitions count: 62
added idhash 737222604, partitions count: 63
added idhash 737222567, partitions count: 64
added idhash 737076121, partitions count: 65
added idhash 737076084, partitions count: 66
added idhash 737072125, partitions count: 67
added idhash 737072014, partitions count: 68
added idhash 737071977, partitions count: 69
added idhash 737070756, partitions count: 70
added idhash 737070645, partitions count: 71
added idhash 737070608, partitions count: 72
added idhash 737025579, partitions count: 73
added idhash 737025468, partitions count: 74
added idhash 737025431, partitions count: 75
added idhash 737021472, partitions count: 76
added idhash 737021361, partitions count: 77
added idhash 737021324, partitions count: 78
added idhash 737020103, partitions count: 79
added idhash 737019992, partitions count: 80
added idhash 737019955, partitions count: 81
max total memory: 156MB
max total memory: 157MB
max total memory: 248MB
max total memory: 249MB
max total memory: 359MB
added idhash 675376623, partitions count: 82
added idhash 675375291, partitions count: 83
added idhash 675375254, partitions count: 84
added idhash 675228771, partitions count: 85
added idhash 675224701, partitions count: 86
added idhash 675224664, partitions count: 87
added idhash 675223443, partitions count: 88
added idhash 675223332, partitions count: 89
added idhash 675223295, partitions count: 90
added idhash 675178155, partitions count: 91
added idhash 675178118, partitions count: 92
added idhash 675174159, partitions count: 93
added idhash 675174048, partitions count: 94
added idhash 675174011, partitions count: 95
added idhash 675172790, partitions count: 96
added idhash 675172679, partitions count: 97
added idhash 675172642, partitions count: 98
added idhash 669758247, partitions count: 99
added idhash 669754177, partitions count: 100
added idhash 669754140, partitions count: 101
added idhash 669752919, partitions count: 102
added idhash 669752808, partitions count: 103
added idhash 669752771, partitions count: 104
added idhash 669606325, partitions count: 105
added idhash 669606288, partitions count: 106
added idhash 669602329, partitions count: 107
added idhash 669602218, partitions count: 108
added idhash 669602181, partitions count: 109
added idhash 669600960, partitions count: 110
added idhash 669600849, partitions count: 111
added idhash 669600812, partitions count: 112
added idhash 669555783, partitions count: 113
added idhash 669555672, partitions count: 114
added idhash 669555635, partitions count: 115
added idhash 669551676, partitions count: 116
added idhash 669551565, partitions count: 117
added idhash 669551528, partitions count: 118
added idhash 669550307, partitions count: 119
added idhash 669550196, partitions count: 120
added idhash 669550159, partitions count: 121
max total memory: 361MB
added idhash 667884123, partitions count: 122
added idhash 667884086, partitions count: 123
added idhash 667880127, partitions count: 124
added idhash 667880016, partitions count: 125
added idhash 667879979, partitions count: 126
added idhash 667878758, partitions count: 127
added idhash 667878647, partitions count: 128
added idhash 667878610, partitions count: 129
added idhash 667732275, partitions count: 130
added idhash 667732164, partitions count: 131
added idhash 667732127, partitions count: 132
added idhash 667728168, partitions count: 133
added idhash 667728057, partitions count: 134
added idhash 667728020, partitions count: 135
added idhash 667726799, partitions count: 136
added idhash 667726688, partitions count: 137
added idhash 667726651, partitions count: 138
added idhash 667681622, partitions count: 139
added idhash 667681511, partitions count: 140
added idhash 667681474, partitions count: 141
added idhash 667677515, partitions count: 142
added idhash 667677404, partitions count: 143
added idhash 667677367, partitions count: 144
added idhash 667676146, partitions count: 145
added idhash 667676035, partitions count: 146
added idhash 667675998, partitions count: 147
max total memory: 533MB
max total memory: 534MB
done
147 partitions, 5032355 winners, with avg. 34233 winners / partition

generating partition #0
idhash 744516636, starting with 19545 winners (0%)... ...............reached fixpoint... hardest is 15 moves, total 111593 boards, candidate 0 boards, time: 1s
generating partition #1
idhash 737222604, starting with 16500 winners (0%)... .........................reached fixpoint... hardest is 25 moves, total 90410 boards, candidate 93 boards, time: 0s
generating partition #2
idhash 667879979, starting with 20877 winners (0%)... ....................reached fixpoint... hardest is 20 moves, total 136117 boards, candidate 0 boards, time: 1s
generating partition #3
idhash 667878610, starting with 23424 winners (0%)... .................reached fixpoint... hardest is 17 moves, total 153718 boards, candidate 0 boards, time: 1s
max total memory: 552MB
generating partition #4
idhash 675174048, starting with 13590 winners (0%)... .................reached fixpoint... hardest is 17 moves, total 71646 boards, candidate 0 boards, time: 0s
generating partition #5
idhash 947128599, starting with 2484 winners (0%)... .............reached fixpoint... hardest is 13 moves, total 17650 boards, candidate 0 boards, time: 0s
generating partition #6
idhash 737223936, starting with 17295 winners (0%)... ...................reached fixpoint... hardest is 19 moves, total 108264 boards, candidate 0 boards, time: 0s
generating partition #7
idhash 737071977, starting with 104962 winners (2%)... ..................reached fixpoint... hardest is 18 moves, total 679747 boards, candidate 0 boards, time: 7s
generating partition #8
idhash 737025579, starting with 2480 winners (0%)... ....................reached fixpoint... hardest is 20 moves, total 15528 boards, candidate 0 boards, time: 0s
generating partition #9
idhash 675375291, starting with 1940 winners (0%)... ...............reached fixpoint... hardest is 15 moves, total 11984 boards, candidate 0 boards, time: 0s
generating partition #10
idhash 675376623, starting with 2012 winners (0%)... ..............reached fixpoint... hardest is 14 moves, total 13582 boards, candidate 0 boards, time: 0s
generating partition #11
idhash 945107955, starting with 2232 winners (0%)... ...............reached fixpoint... hardest is 15 moves, total 15436 boards, candidate 0 boards, time: 0s
generating partition #12
idhash 675223332, starting with 15057 winners (0%)... .................reached fixpoint... hardest is 17 moves, total 80662 boards, candidate 0 boards, time: 0s
generating partition #13
idhash 744568621, starting with 9390 winners (0%)... .............reached fixpoint... hardest is 13 moves, total 63717 boards, candidate 0 boards, time: 0s
generating partition #14
idhash 667732127, starting with 20342 winners (0%)... ........................reached fixpoint... hardest is 24 moves, total 134736 boards, candidate 181 boards, time: 1s
generating partition #15
idhash 667676146, starting with 33630 winners (0%)... ...................reached fixpoint... hardest is 19 moves, total 163305 boards, candidate 0 boards, time: 1s
generating partition #16
idhash 945103848, starting with 20190 winners (0%)... ................reached fixpoint... hardest is 16 moves, total 128401 boards, candidate 0 boards, time: 1s
generating partition #17
idhash 669551676, starting with 17352 winners (0%)... ...................reached fixpoint... hardest is 19 moves, total 86289 boards, candidate 0 boards, time: 0s
generating partition #18
idhash 667878647, starting with 19632 winners (0%)... ........................reached fixpoint... hardest is 24 moves, total 107254 boards, candidate 64 boards, time: 0s
generating partition #19
idhash 738894264, starting with 20508 winners (0%)... ...................reached fixpoint... hardest is 19 moves, total 107203 boards, candidate 0 boards, time: 0s
generating partition #20
idhash 945051826, starting with 46285 winners (0%)... .............reached fixpoint... hardest is 13 moves, total 319015 boards, candidate 0 boards, time: 3s
generating partition #21
